dateTime,battery,fileSize,pressure,lux,heartRate,ecg,ppgGreen,ppgRed,ppgIR,saturation,accelerometerZ,accelerometerX,accelerometerY,gyroscopeZ,gyroscopeX,gyroscopeY
2022-03-17T15:04:43-03:00,57.0,0.008672714,914.74634,304.0,0.0,0.0,0.0,6171345.0,6291163.0,0.0,-1.70946,-0.9983821,9.619903,-0.015882496,0.0061086523,-0.0061086523
2022-03-17T15:04:43-03:00,57.0,0.008829117,914.74634,304.0,0.0,0.0,0.0,6171917.0,6291269.0,0.0,-1.7501614,-0.91219085,9.682152,-0.002443461,0.010995574,-0.0012217305
2022-03-17T15:04:43-03:00,57.0,0.008987427,914.77783,300.0,0.0,0.0,0.0,6171791.0,6291104.0,0.0,-1.7501614,-0.91219085,9.682152,-0.002443461,0.010995574,-0.0012217305
2022-03-17T15:04:44-03:00,57.0,0.009145737,914.77783,300.0,0.0,0.0,0.0,6172590.0,6291279.0,0.0,-1.7501614,-0.91219085,9.682152,-0.002443461,0.010995574,-0.0012217305
2022-03-17T15:04:44-03:00,57.0,0.009304047,914.77783,300.0,0.0,0.0,0.0,6171425.0,6291054.0,0.0,-1.7645266,-1.0007763,9.679757,-0.002443461,0.0012217305,-0.0036651916
2022-03-17T15:04:44-03:00,57.0,0.009462357,914.77783,300.0,0.0,0.0,0.0,6171460.0,6290391.0,0.0,-1.7645266,-1.0007763,9.679757,-0.002443461,0.0012217305,-0.0036651916
2022-03-17T15:04:44-03:00,57.0,0.0096206665,914.761,300.0,0.0,0.0,0.0,6170412.0,6289171.0,0.0,-1.7645266,-1.0007763,9.679757,-0.002443461,0.0012217305,-0.0036651916
2022-03-17T15:04:44-03:00,57.0,0.009778023,914.761,300.0,0.0,0.0,0.0,6170685.0,6289360.0,0.0,-1.7764976,-0.9600749,9.655815,0.007330383,-0.007330383,0.0061086523
2022-03-17T15:04:44-03:00,57.0,0.009932518,914.761,300.0,0.0,0.0,0.0,6171278.0,6289035.0,0.0,-1.7764976,-0.9600749,9.655815,0.007330383,-0.007330383,0.0061086523
2022-03-17T15:04:44-03:00,57.0,0.010087013,914.761,300.0,0.0,0.0,0.0,6171272.0,6289408.0,0.0,-1.7764976,-0.9600749,9.655815,0.007330383,-0.007330383,0.0061086523
2022-03-17T15:04:44-03:00,57.0,0.0102415085,914.7522,300.0,0.0,0.0,0.0,6171668.0,6289529.0,0.0,-1.661576,-0.91458505,9.696517,-0.008552114,0.002443461,0.0
2022-03-17T15:04:44-03:00,57.0,0.010389328,914.7522,300.0,0.0,0.0,0.0,6171437.0,6289715.0,0.0,-1.661576,-0.91458505,9.696517,-0.008552114,0.002443461,0.0
2022-03-17T15:04:44-03:00,57.0,0.010536194,914.7522,300.0,0.0,0.0,0.0,6172104.0,6289532.0,0.0,-1.661576,-0.91458505,9.696517,-0.008552114,0.002443461,0.0
2022-03-17T15:04:44-03:00,57.0,0.01068306,914.7522,300.0,0.0,0.0,0.0,6172417.0,6290073.0,0.0,-1.661576,-0.91458505,9.696517,-0.008552114,0.002443461,0.0
2022-03-17T15:04:44-03:00,57.0,0.010828972,914.7832,300.0,0.0,0.0,0.0,6172699.0,6289591.0,0.0,-1.7645266,-0.92176765,9.679757,-0.002443461,0.0,-0.0012217305
2022-03-17T15:04:44-03:00,57.0,0.010978699,914.7832,300.0,0.0,0.0,0.0,6173356.0,6290260.0,0.0,-1.7645266,-0.92176765,9.679757,-0.002443461,0.0,-0.0012217305
2022-03-17T15:04:44-03:00,57.0,0.011128426,914.7832,300.0,0.0,0.0,0.0,6173315.0,6290332.0,0.0,-1.7645266,-0.92176765,9.679757,-0.002443461,0.0,-0.0012217305
2022-03-17T15:04:44-03:00,57.0,0.0112781525,914.7832,300.0,0.0,0.0,0.0,6172449.0,6289467.0,0.0,-1.745373,-0.94570965,9.65821,-0.010995574,-0.0012217305,-0.0012217305
2022-03-17T15:04:44-03:00,57.0,0.011436462,914.7661,300.0,0.0,0.0,0.0,6171627.0,6288390.0,0.0,-1.745373,-0.94570965,9.65821,-0.010995574,-0.0012217305,-0.0012217305
2022-03-17T15:04:44-03:00,57.0,0.011593819,914.7661,300.0,0.0,0.0,0.0,6171629.0,6287789.0,0.0,-1.745373,-0.94570965,9.65821,-0.010995574,-0.0012217305,-0.0012217305
